Spieler,Verein,Liga,Liga (voll),Alter,Altersband,Fuß,Größe (cm),Minuten,PSV-99,Top-5 PSV-99,Speed Flag,Speed Score,Δ PSV-99,HSR P60BIP,Sprint P60BIP,HI-Dist P60BIP,Expl.Acc BIP,BIP Score,BIP Level,Δ HSR BIP,HSR OTIP P30,Sprint OTIP P30,HI-Dist OTIP P30,Expl.Acc OTIP,OTIP Score,OTIP Pass,Δ HSR OTIP,Time→HSR (s),Time→HSR CoD (s),Time→Sprint (s),Time→505° (s),Burst Score,Δ T→HSR,Physical Score,IFI Raw,IFI Percentile,IFI Label,IFI Punkte,Box Threat,Dribbling,Finishing,Involvement,Passing Quality,Pressing,Providing Teammates,Run Quality,Pct_Box Threat,Pct_Dribbling,Pct_Finishing,Pct_Involvement,Pct_Passing Quality,Pct_Pressing,Pct_Providing Teammates,Pct_Run Quality,Lbl_Box Threat,Lbl_Dribbling,Lbl_Finishing,Lbl_Involvement,Lbl_Passing Quality,Lbl_Pressing,Lbl_Providing Teammates,Lbl_Run Quality,Final Total,Final Tier,Spielertyp,Transfer Score,Transferwert (€)
Kamil Grosicki,Pogoń Szczecin,POL 1,POL - Ekstraklasa,38,24+,Right,180.0,1098,30.07,31.54,🟠 MEDIUM,1,0.62,759.23,329.53,1088.76,2.8,3,🔼 HIGH,-30.4,399.17,119.21,518.38,0.67,4,✅ YES,12.3,0.67,0.69,1.27,2.02,2,0.01,12.0,-0.136,0.358,BELOW,2,0.1376081916830546,-0.8931537104642315,-0.807300646981014,-1.3157922710006196,0.7008532719430296,-1.276526590209013,1.7067801131777651,0.6583058314547825,0.557,0.098,0.154,0.062,0.77,0.038,0.953,0.766,AVERAGE,WEAK,WEAK,WEAK,STRONG,WEAK,ELITE,STRONG,14.0,🔵 INTERESTING,Keins dominant,-0.1026604274793158,400000.0
Jan Matoušek,Bohemians 1905,CZE 2,CZE - FNL,27,24+,Right,176.0,724,30.52,31.58,🟡 FAST,2,1.07,861.37,387.27,1248.64,0.94,3,🔼 HIGH,71.8,397.21,139.04,536.25,0.0,3,✅ YES,10.3,0.7,0.75,1.59,1.81,1,0.04,12.0,-0.003,0.46,BELOW,2,0.4197193352984844,-0.6032299571567381,0.8911171269648316,-1.028680231555807,-1.0052989549430449,0.563731692939959,0.2198350501249734,0.5159989696987105,0.685,0.191,0.803,0.113,0.113,0.814,0.613,0.72,AVERAGE,WEAK,STRONG,WEAK,WEAK,STRONG,AVERAGE,AVERAGE,14.0,🔵 INTERESTING,Keins dominant,-0.0844540628475558,450000.0
Jakub Zbrog,Pogoń Siedlce,POL 2,POL - I liga,19,U21,,,950,30.0,32.56,🟠 MEDIUM,1,0.55,818.72,366.63,1185.35,3.55,4,🔼 HIGH,29.1,382.56,135.0,517.56,1.25,3,✅ YES,-4.4,0.59,0.66,1.15,2.04,3,-0.07,12.0,-0.277,0.253,BELOW,2,-0.0446700638764315,-0.1882522342966199,-1.363332678582591,-0.0347813451542609,-0.3271987510081389,-0.0355861603500672,-0.4173495031631298,0.1975264089716094,0.459,0.414,0.024,0.503,0.379,0.535,0.312,0.557,BELOW,BELOW,WEAK,AVERAGE,BELOW,AVERAGE,BELOW,AVERAGE,14.0,🔵 INTERESTING,Keins dominant,-0.616406263223824,
Jakub Matoušek,Bohemians 1905,CZE 2,CZE - FNL,27,24+,Right,177.0,724,30.52,31.58,🟡 FAST,2,1.07,861.37,387.27,1248.64,0.94,3,🔼 HIGH,71.8,397.21,139.04,536.25,0.0,3,✅ YES,10.3,0.7,0.75,1.59,1.81,1,0.04,12.0,-0.252,0.264,BELOW,2,0.3370094780903027,0.3537456860017385,-0.3531916018973758,-0.6281718491235683,-0.7918299195515837,-0.4067221783650658,-0.3289665274896693,-0.1966486453151229,0.651,0.652,0.487,0.23,0.181,0.324,0.353,0.413,AVERAGE,AVERAGE,BELOW,WEAK,WEAK,BELOW,BELOW,BELOW,14.0,🔵 INTERESTING,Keins dominant,-0.5658280783720235,250000.0
Abdoull Tanko,Pardubice,CZE 1,CZE - First League,28,24+,Right,171.0,1314,30.64,32.08,🟡 FAST,2,1.19,826.71,457.72,1284.43,3.53,4,🔼 HIGH,37.1,322.57,135.07,457.64,1.15,2,✅ YES,-64.3,0.61,0.61,1.17,1.83,4,-0.05,13.0,-0.374,0.199,WEAK,1,-0.538594849052247,-0.4191264001674731,0.2266591897398848,-0.934983492451254,-0.6984464787738441,-0.7175636324335194,0.2087757932869565,-0.1174330459361827,0.243,0.299,0.613,0.132,0.211,0.185,0.603,0.448,WEAK,BELOW,AVERAGE,WEAK,WEAK,WEAK,AVERAGE,BELOW,14.0,🟡 WATCHLIST,Keins dominant,-0.4720376927835654,600000.0
Botond Vajda,Debrecen,HUN,HUN - Nemzeti Bajnokság,22,U23,Left,174.0,219,29.9,29.9,🟠 MEDIUM,1,0.45,780.04,274.67,1054.7,2.17,1,🔽 LOW,-9.6,407.42,146.21,553.64,0.55,4,✅ YES,20.5,0.67,0.72,1.33,2.42,0,0.01,9.0,0.757,0.92,ELITE,5,0.3056561097474665,-0.0704630649065815,-0.4416512410803984,2.1043163020634608,0.9339123733885,0.5086352252052572,0.9857321592188768,1.7290840780977952,0.639,0.448,0.446,0.982,0.829,0.793,0.862,0.953,AVERAGE,BELOW,BELOW,ELITE,STRONG,STRONG,STRONG,ELITE,14.0,🔵 INTERESTING,Tiefenläufer,0.5398875419287729,350000.0
Aljoša Matko,Újpest,HUN,HUN - Nemzeti Bajnokság,26,24+,Right,177.0,1947,30.99,32.62,🟡 FAST,2,1.54,867.72,444.01,1311.73,1.68,4,🔼 HIGH,78.1,384.63,163.38,548.02,0.31,2,✅ YES,-2.3,0.64,0.64,1.23,1.83,4,-0.02,13.0,-0.348,0.215,WEAK,1,0.701764804157298,-0.7940056244412529,2.056338240622557,-1.9403650431065147,-1.436151916199215,-0.7639991090212304,-0.9083667461165132,0.3039473791182847,0.788,0.113,0.962,0.013,0.024,0.172,0.125,0.617,STRONG,WEAK,ELITE,WEAK,WEAK,WEAK,WEAK,AVERAGE,14.0,🟡 WATCHLIST,Keins dominant,-0.4298835108094077,1000000.0
Denis Višinský,Viktoria Plzeň,CZE 1,CZE - First League,23,U23,Right,178.0,761,30.2,31.4,🟠 MEDIUM,1,0.75,1031.69,471.41,1503.1,2.46,4,🔼 HIGH,242.1,484.14,228.84,712.98,0.35,3,✅ YES,97.2,0.71,0.73,1.38,1.87,1,0.05,11.0,0.261,0.657,AVERAGE,3,0.8400642612302069,0.2423673826848026,0.2744561348008508,0.4131448706277935,-0.3425631062142334,-0.2260073964686456,-0.0240198024060609,0.9140848019827208,0.831,0.613,0.637,0.704,0.368,0.436,0.474,0.819,STRONG,AVERAGE,AVERAGE,AVERAGE,BELOW,BELOW,BELOW,STRONG,14.0,🔵 INTERESTING,Keins dominant,0.2387552656235345,450000.0
Marvis Ogiomade,Vysočina Jihlava,CZE 2,CZE - FNL,26,24+,,184.0,777,29.03,30.54,—,0,-0.42,896.09,362.09,1258.18,2.34,4,🔼 HIGH,106.5,458.81,132.94,591.75,0.63,4,✅ YES,71.9,0.7,0.7,1.28,2.24,2,0.04,11.0,0.312,0.701,AVERAGE,3,-0.2080909830711619,0.6490500993126784,-1.1673269475274188,0.5405963559689113,0.327138150300627,1.5614170367109244,-0.2011402047851391,0.9978518603172823,0.39,0.766,0.047,0.762,0.641,0.96,0.407,0.842,BELOW,STRONG,WEAK,STRONG,AVERAGE,ELITE,BELOW,STRONG,14.0,🔵 INTERESTING,Keins dominant,0.0097138445925492,200000.0
Jakub Selnar,Zbrojovka Brno,CZE 2,CZE - FNL,26,24+,,181.0,658,28.84,29.46,—,0,-0.61,995.35,299.62,1294.97,2.53,4,🔼 HIGH,205.8,470.68,133.73,604.41,1.14,4,✅ YES,83.8,0.7,0.7,1.38,1.92,2,0.04,11.0,0.352,0.739,AVERAGE,3,0.6278266551978948,-0.0899249618584393,-0.6180630423011477,0.4900988088198394,0.9618657914191632,0.2610805762038113,0.2021491517885997,0.9783447504367664,0.753,0.445,0.312,0.739,0.838,0.695,0.597,0.838,STRONG,BELOW,BELOW,AVERAGE,STRONG,AVERAGE,AVERAGE,STRONG,14.0,🔵 INTERESTING,Keins dominant,0.0621106084889479,200000.0
Alex Pozo,Jagiellonia Białystok,POL 1,POL - Ekstraklasa,27,24+,Right,173.0,1339,28.77,30.14,—,0,-0.68,881.86,295.63,1177.49,1.99,4,🔼 HIGH,92.3,545.88,150.2,696.08,0.69,4,✅ YES,159.0,0.69,0.75,1.23,1.86,2,0.03,11.0,0.282,0.67,AVERAGE,3,-0.7140346511415057,0.1781233063939594,0.5239963974573417,0.803544564795082,0.6515696473101135,1.5471281545484998,0.2339786364259952,-0.9697465428042316,0.176,0.579,0.71,0.846,0.759,0.958,0.623,0.111,WEAK,AVERAGE,AVERAGE,STRONG,STRONG,ELITE,AVERAGE,WEAK,14.0,🔵 INTERESTING,Keins dominant,0.193188700619827,1500000.0
Martin Mišovič,Komárno,SVK,SVK - Niké Liga,22,U23,Right,,121,30.8,30.8,🟡 FAST,2,1.35,950.97,520.08,1471.04,1.16,3,🔼 HIGH,161.4,338.41,176.44,514.85,0.0,2,✅ YES,-48.5,0.78,0.86,,,0,0.12,10.0,0.437,0.79,STRONG,4,1.5402492457826569,-1.1646894837172803,0.8920686856329106,-0.1604683414229832,-0.5533148843901464,0.2587343302566935,0.7058296975717431,1.9785545508880615,0.958,0.062,0.806,0.459,0.261,0.693,0.784,0.969,ELITE,WEAK,STRONG,BELOW,BELOW,AVERAGE,STRONG,ELITE,14.0,🔵 INTERESTING,Tiefenläufer + Box,0.2173686379954382,
Damir Redzic,DAC,SVK,SVK - Niké Liga,23,U23,Left,179.0,1253,30.36,31.4,🟠 MEDIUM,1,0.91,720.2,347.48,1067.68,2.05,2,➡ MEDIUM,-69.4,355.98,125.0,480.99,0.82,2,✅ YES,-30.9,0.63,0.63,1.15,1.85,4,-0.03,9.0,1.142,0.984,ELITE,5,0.8139294810401503,1.2756237765912015,2.392089179717229,1.1703544407493145,0.5871125477762241,0.4649994985115254,0.8757657849337229,1.5527191927022352,0.822,0.906,0.973,0.907,0.733,0.775,0.838,0.927,STRONG,ELITE,ELITE,ELITE,AVERAGE,STRONG,STRONG,ELITE,14.0,🔵 INTERESTING,Läufer + Dribbler,0.7647255426330715,300000.0
Mojmír Chytil,Slavia Praha,CZE 1,CZE - First League,27,24+,Right,187.0,334,29.98,29.98,🟠 MEDIUM,1,0.53,865.01,394.25,1259.26,3.48,4,🔼 HIGH,75.4,322.81,133.76,456.58,1.34,2,✅ YES,-64.1,0.7,0.79,1.48,2.28,0,0.04,9.0,0.902,0.956,ELITE,5,3.99,-1.3830104440931947,1.826497282556756,0.0195706388007341,0.3522140588028399,-1.2288585377535095,1.356791136554018,2.282127145605371,0.999,0.036,0.942,0.535,0.659,0.044,0.918,0.985,ELITE,WEAK,ELITE,AVERAGE,AVERAGE,WEAK,ELITE,ELITE,14.0,🔵 INTERESTING,Tiefenläufer + Box,0.8393306026278504,6500000.0
Migouel Alfarela,Legia Warszawa,POL 1,POL - Ekstraklasa,29,24+,Right,173.0,232,29.57,29.57,🟠 MEDIUM,1,0.12,773.27,253.97,1027.24,2.06,1,🔽 LOW,-16.3,408.25,119.05,527.3,0.53,4,✅ YES,21.3,0.8,0.86,1.85,2.03,0,0.14,9.0,0.955,0.967,ELITE,5,0.4047412272222512,0.6162398171278379,0.8610038230365947,0.3139503919424302,0.9277668080498372,1.8383274557892093,2.534266778351593,0.1432029793754672,0.681,0.751,0.797,0.657,0.826,0.969,0.991,0.539,AVERAGE,STRONG,STRONG,AVERAGE,STRONG,ELITE,ELITE,AVERAGE,14.0,🔵 INTERESTING,Keins dominant,0.8891075415167572,600000.0
Andraž Ruedl,Koper,SVN,SVN - 1. SNL,22,U23,Right,184.0,568,28.78,29.86,—,0,-0.67,904.43,319.06,1223.49,1.36,4,🔼 HIGH,114.8,464.52,141.52,606.03,0.0,3,✅ YES,77.6,0.69,0.74,1.57,1.88,1,0.03,9.0,1.065,0.976,ELITE,5,2.251861551316086,-0.0163253312320658,3.831410366880815,0.6688690322658956,-0.0992144616803604,1.4794781240408958,0.172568243026696,0.2322292366779338,0.987,0.47,0.996,0.797,0.465,0.946,0.581,0.575,ELITE,BELOW,ELITE,STRONG,BELOW,ELITE,AVERAGE,AVERAGE,14.0,🔵 INTERESTING,Box-Threat,0.9024046946703856,200000.0
Chidubem Ogbu Emmanuel,Baník Ostrava II,CZE 2,CZE - FNL,21,U21,,,184,28.63,28.63,—,0,-0.82,1013.57,409.12,1422.69,2.55,4,🔼 HIGH,224.0,455.22,185.88,641.1,0.0,3,✅ YES,68.3,,,,2.09,0,,8.5,1.096,0.982,ELITE,5,3.4923928034968834,0.6297588459920713,2.1738018458029296,2.0131818534483443,-0.5269280116286519,-0.72993304526833,-0.0066437575597364,1.7204640792005643,0.996,0.759,0.967,0.975,0.279,0.181,0.485,0.951,ELITE,STRONG,ELITE,ELITE,BELOW,WEAK,BELOW,ELITE,13.5,🟡 WATCHLIST,Tiefenläufer + Box,0.8413401998265186,
Kornel Lisman,Lech Poznań,POL 1,POL - Ekstraklasa,20,U21,Right,186.0,334,29.83,30.36,🟠 MEDIUM,1,0.38,832.54,306.29,1138.83,2.3,4,🔼 HIGH,42.9,426.18,113.86,540.03,0.31,2,✅ YES,39.3,0.68,0.71,1.24,2.23,1,0.02,9.5,0.539,0.848,STRONG,4,0.250656578635262,1.7250767914728071,-0.7667259156346113,0.5184763050251785,0.0652166605729987,0.4363643577274097,0.134774751385098,1.9483565006765395,0.613,0.96,0.181,0.757,0.546,0.762,0.561,0.967,AVERAGE,ELITE,WEAK,STRONG,AVERAGE,STRONG,AVERAGE,ELITE,13.5,🟡 WATCHLIST,Läufer + Dribbler,0.4968584147678008,
Patrik Iľko,Žilina,SVK,SVK - Niké Liga,25,24+,Right,180.0,850,29.32,30.02,—,0,-0.13,1161.26,396.74,1558.0,1.41,4,🔼 HIGH,371.7,571.39,166.55,737.94,0.71,4,✅ YES,184.5,0.67,0.73,1.31,1.99,1,0.01,10.5,0.053,0.507,AVERAGE,3,0.2383516869805466,0.4426109901018056,-1.6461041181470797,-0.291551749896243,-0.3456825942187475,1.5089043650466396,0.1408998610476479,0.3778825178435441,0.604,0.675,0.009,0.374,0.367,0.951,0.568,0.652,AVERAGE,AVERAGE,WEAK,BELOW,BELOW,ELITE,AVERAGE,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,-0.1244390723878829,350000.0
Emil Kornvig,Widzew Łódź,POL 1,POL - Ekstraklasa,26,24+,Right,187.0,468,29.56,29.56,🟠 MEDIUM,1,0.11,1013.38,325.33,1338.71,2.11,4,🔼 HIGH,223.8,544.41,177.3,721.7,1.0,4,✅ YES,157.5,0.81,0.87,1.6,1.92,1,0.15,12.5,-0.444,0.173,WEAK,1,-0.5856585739695171,-0.2167329334534411,1.175559422168012,-1.226463037818909,0.1053162407473494,-1.1565197877950972,-0.9631280297853654,-0.6825842113840715,0.205,0.396,0.871,0.078,0.564,0.053,0.111,0.198,WEAK,BELOW,STRONG,WEAK,AVERAGE,WEAK,WEAK,WEAK,13.5,🟡 WATCHLIST,Keins dominant,-0.565416790960012,1200000.0
Roman Zálešák,Opava,CZE 2,CZE - FNL,25,24+,Right,179.0,659,30.4,30.9,🟠 MEDIUM,1,0.95,1038.94,442.17,1481.11,1.78,4,🔼 HIGH,249.3,482.18,158.15,640.34,0.37,3,✅ YES,95.3,0.71,0.71,1.73,2.03,0,0.05,10.5,0.12,0.548,AVERAGE,3,0.0068370396245378,0.2361489086798325,1.0055005181398633,-0.7899448575241362,0.5966322087505932,0.1405405218969321,0.3739930456189694,-0.6085514208977089,0.492,0.606,0.838,0.176,0.737,0.633,0.672,0.225,BELOW,AVERAGE,STRONG,WEAK,AVERAGE,AVERAGE,AVERAGE,WEAK,13.5,🟡 WATCHLIST,Keins dominant,0.0421721103156353,200000.0
Vasco Lopes,Radomiak Radom,POL 1,POL - Ekstraklasa,27,24+,Left,185.0,1280,28.9,30.56,—,0,-0.55,848.94,305.38,1154.31,2.38,4,🔼 HIGH,59.3,418.51,143.32,561.83,0.95,4,✅ YES,31.6,0.68,0.73,1.33,1.88,1,0.02,10.5,0.167,0.589,AVERAGE,3,-0.2115095879092702,1.4542901998472706,-1.5639591525635688,0.5949633244994141,0.553500878896325,-0.233130024805498,0.1536063145936159,0.5853571473556249,0.388,0.933,0.015,0.773,0.722,0.428,0.572,0.746,BELOW,ELITE,WEAK,STRONG,AVERAGE,BELOW,AVERAGE,AVERAGE,13.5,🟡 WATCHLIST,Dribbler,0.1145215200298242,450000.0
Márk Kovácsréti,Nyíregyháza Spartacus,HUN,HUN - Nemzeti Bajnokság,26,24+,Left,186.0,951,29.15,29.84,—,0,-0.3,931.34,330.86,1262.2,1.26,3,🔼 HIGH,141.7,454.74,155.75,610.49,0.61,4,✅ YES,67.8,0.63,0.64,1.35,1.85,3,-0.03,10.5,0.31,0.698,AVERAGE,3,-0.3562740779373398,0.6999316466259853,-0.6755440862331826,1.0683556152452605,1.0707540476824355,-0.0004967451319478,0.7199947316774423,-0.0445612639202279,0.305,0.782,0.263,0.895,0.86,0.564,0.786,0.479,BELOW,STRONG,BELOW,STRONG,STRONG,AVERAGE,STRONG,BELOW,13.5,🟡 WATCHLIST,Keins dominant,0.1080439137686072,175000.0
Dahman,Artis Brno,CZE 2,CZE - FNL,28,24+,Right,180.0,195,31.73,31.73,🔵 HIGH,3,2.28,778.59,438.81,1217.39,0.59,2,➡ MEDIUM,-11.0,325.96,134.61,460.57,0.0,1,❌ NO,-61.0,,,,2.14,0,,9.5,0.395,0.773,STRONG,4,0.6986289227196466,-0.5040434494725629,0.1945398637150523,1.1448144642698028,0.807032654679162,0.5327783792196038,-0.1160392437649986,0.4038850299217181,0.786,0.252,0.603,0.904,0.797,0.804,0.443,0.662,STRONG,BELOW,AVERAGE,ELITE,STRONG,STRONG,BELOW,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,0.0975157694664425,
Bassirou N'Diaye,Koper,SVN,SVN - 1. SNL,24,24+,Right,181.0,231,29.13,29.13,—,0,-0.32,1053.1,414.65,1467.75,3.19,4,🔼 HIGH,263.5,448.08,128.1,576.18,2.2,4,✅ YES,61.2,0.68,0.68,1.88,,1,0.02,10.5,0.271,0.661,AVERAGE,3,1.5727144450889172,-0.8835792617417777,1.5670280227138709,0.1338789272113686,-0.4407625867551248,-0.3233169012534707,0.571188769697929,-0.0308812469103638,0.962,0.102,0.92,0.584,0.318,0.367,0.742,0.485,ELITE,WEAK,ELITE,AVERAGE,BELOW,BELOW,AVERAGE,BELOW,13.5,🟡 WATCHLIST,Box-Threat,0.2324675523275998,
Jakub Matoušek,Bohemians 1905,CZE 1,CZE - First League,28,24+,Right,177.0,274,31.78,31.78,🔵 HIGH,3,2.33,709.73,422.53,1132.26,2.18,3,🔼 HIGH,-79.9,243.6,110.0,353.59,1.26,1,❌ NO,-143.3,0.68,0.68,1.3,2.09,2,0.02,11.5,-0.252,0.264,BELOW,2,0.3370094780903027,0.3537456860017385,-0.3531916018973758,-0.6281718491235683,-0.7918299195515837,-0.4067221783650658,-0.3289665274896693,-0.1966486453151229,0.651,0.652,0.487,0.23,0.181,0.324,0.353,0.413,AVERAGE,AVERAGE,BELOW,WEAK,WEAK,BELOW,BELOW,BELOW,13.5,🟡 WATCHLIST,Keins dominant,-0.5658280783720235,250000.0
Nándor Tamás,Komárno,SVK,SVK - Niké Liga,26,24+,Right,171.0,1507,30.7,31.8,🟡 FAST,2,1.25,749.22,384.99,1134.21,2.11,3,🔼 HIGH,-40.4,284.95,118.41,403.36,0.73,1,❌ NO,-102.0,0.59,0.68,1.12,1.86,4,-0.07,10.5,0.069,0.512,AVERAGE,3,0.5021201598725052,0.5825069501306567,-0.3645843242345483,-0.4268491809993758,-0.1083468759533688,-0.476496008804277,0.2639723747625189,0.5812033935203247,0.721,0.742,0.477,0.31,0.461,0.285,0.639,0.739,AVERAGE,AVERAGE,BELOW,BELOW,BELOW,BELOW,AVERAGE,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,-0.2335163258163552,100000.0
Robert Dadok,Polonia Warszawa,POL 2,POL - I liga,30,24+,Right,184.0,1992,28.29,30.28,—,0,-1.16,914.91,268.28,1183.19,1.58,3,🔼 HIGH,125.3,444.5,119.55,564.05,0.49,4,✅ YES,57.6,0.62,0.64,1.38,1.87,3,-0.04,10.5,0.195,0.613,AVERAGE,3,0.7533663148674814,0.6839043715353547,1.465926925761791,-0.9086470990602524,-0.1729641505242947,-0.6330746535056622,0.1985359042264498,0.1732021726587817,0.8,0.777,0.911,0.14,0.439,0.216,0.592,0.55,STRONG,STRONG,ELITE,WEAK,BELOW,WEAK,AVERAGE,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,-0.2185830062249424,300000.0
Bogdan Viunnyk,Lechia Gdańsk,POL 1,POL - Ekstraklasa,24,24+,Both,185.0,266,30.0,30.0,🟠 MEDIUM,1,0.55,1088.99,419.2,1508.19,1.86,4,🔼 HIGH,299.4,536.07,157.1,693.18,0.0,3,✅ YES,149.2,0.77,,,2.34,0,0.11,10.5,0.182,0.606,AVERAGE,3,0.821042725809666,-0.4441912225507231,0.910974908354597,-0.7802100201138985,-0.0595736326558389,-0.2091456505526702,0.7751419691327969,0.4422358580483357,0.828,0.287,0.811,0.181,0.485,0.443,0.804,0.686,STRONG,BELOW,STRONG,WEAK,BELOW,BELOW,STRONG,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,0.3505966193716369,600000.0
Tornike Gaprindashvili,Arka Gdynia,POL 1,POL - Ekstraklasa,29,24+,Left,171.0,329,29.95,29.95,🟠 MEDIUM,1,0.5,964.72,380.91,1345.63,2.72,4,🔼 HIGH,175.1,609.15,266.87,876.02,1.1,4,✅ YES,222.2,0.68,0.68,1.43,2.0,1,0.02,12.5,-0.984,0.011,WEAK,1,-0.921499306628944,-0.6409242216658565,-1.021177394413158,-1.7180856834046414,-0.6000384269558094,-1.2094219035383886,-0.5888973904053191,-1.168821154657996,0.105,0.178,0.073,0.025,0.247,0.045,0.236,0.062,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,13.5,🟡 WATCHLIST,Keins dominant,-0.959307674083424,250000.0
Jan Matoušek,Bohemians 1905,CZE 1,CZE - First League,28,24+,Right,176.0,274,31.78,31.78,🔵 HIGH,3,2.33,709.73,422.53,1132.26,2.18,3,🔼 HIGH,-79.9,243.6,110.0,353.59,1.26,1,❌ NO,-143.3,0.68,0.68,1.3,2.09,2,0.02,11.5,-0.003,0.46,BELOW,2,0.4197193352984844,-0.6032299571567381,0.8911171269648316,-1.028680231555807,-1.0052989549430449,0.563731692939959,0.2198350501249734,0.5159989696987105,0.685,0.191,0.803,0.113,0.113,0.814,0.613,0.72,AVERAGE,WEAK,STRONG,WEAK,WEAK,STRONG,AVERAGE,AVERAGE,13.5,🟡 WATCHLIST,Keins dominant,-0.0844540628475558,450000.0
Zyen Jones,FC Košice,SVK,SVK - Niké Liga,26,24+,Left,181.0,101,30.07,30.07,🟠 MEDIUM,1,0.62,614.39,315.33,929.72,5.01,2,➡ MEDIUM,-175.2,285.71,178.95,464.66,3.01,2,✅ YES,-101.2,0.66,,1.11,2.2,2,0.0,8.0,0.944,0.964,ELITE,5,1.1228783968150349,1.4357488667350884,1.6517642292664017,1.083458975678168,0.142390961177797,0.4806736807274195,1.3671366920238035,0.2686330877720714,0.895,0.927,0.933,0.897,0.588,0.779,0.92,0.599,STRONG,ELITE,ELITE,STRONG,AVERAGE,STRONG,ELITE,AVERAGE,13.0,🟡 WATCHLIST,Dribbler + Box,0.5978834533164504,200000.0
Arnau Ortiz,Śląsk Wrocław,POL 2,POL - I liga,25,24+,Right,175.0,281,31.05,31.05,🔵 HIGH,3,1.6,644.1,296.89,940.99,2.1,2,➡ MEDIUM,-145.5,266.95,79.5,346.44,0.42,0,❌ NO,-120.0,0.8,,1.5,2.25,0,0.14,8.0,0.972,0.969,ELITE,5,0.9441027442573948,1.594507292299303,0.5002512265420951,1.7404726354976463,0.8608403760552696,-0.6679403949942372,1.1632366018869225,1.6421528501503038,0.858,0.947,0.704,0.958,0.811,0.2,0.895,0.935,STRONG,ELITE,AVERAGE,ELITE,STRONG,WEAK,STRONG,ELITE,13.0,🟡 WATCHLIST,Läufer + Dribbler,0.574878821526049,400000.0
Adrian Przyborek,Pogoń Szczecin,POL 1,POL - Ekstraklasa,19,U21,Right,184.0,371,27.7,27.7,—,0,-1.75,798.24,171.61,969.85,2.17,2,➡ MEDIUM,8.6,433.41,83.95,517.35,0.78,3,✅ YES,46.5,0.65,0.68,1.27,2.04,3,-0.01,8.0,0.835,0.947,ELITE,5,-0.2612059070066254,0.2727973020166274,0.0758037722346406,1.3823171804511465,1.907736397287768,2.186766695068848,0.7338453585507697,0.3819998171257933,0.359,0.626,0.57,0.933,0.964,0.991,0.793,0.653,BELOW,AVERAGE,AVERAGE,ELITE,ELITE,ELITE,STRONG,AVERAGE,13.0,🟡 WATCHLIST,Keins dominant,0.7279121013621936,1500000.0
Bienvenue Kanakimana,Zbrojovka Brno,CZE 2,CZE - FNL,27,24+,Right,176.0,318,30.72,31.06,🟡 FAST,2,1.27,878.38,438.64,1317.02,2.17,4,🔼 HIGH,88.8,372.31,98.24,470.55,0.33,0,❌ NO,-14.6,0.69,0.73,1.35,2.2,0,0.03,8.0,0.712,0.907,ELITE,5,2.312609561801851,0.0880555408772771,2.6805674775671093,-0.1163785258150874,-0.4779802199830353,-0.9378189302153206,-0.6759991402230157,2.819310988663894,0.989,0.532,0.98,0.475,0.296,0.105,0.205,0.995,ELITE,AVERAGE,ELITE,BELOW,BELOW,WEAK,WEAK,ELITE,13.0,🟡 WATCHLIST,Tiefenläufer + Box,0.5329806867453655,300000.0
Jakub Vlček,Vysočina Jihlava,CZE 2,CZE - FNL,23,U23,,181.0,368,29.66,30.46,🟠 MEDIUM,1,0.21,893.25,303.86,1197.11,0.96,3,🔼 HIGH,103.6,421.14,131.29,552.43,0.63,4,✅ YES,34.2,0.66,0.66,1.66,2.19,2,0.0,12.0,-0.403,0.192,WEAK,1,-0.9173973814323362,-0.4726474598117812,-0.7334951807732152,-0.081226995851503,-0.3959803892966486,0.7678339409761091,-0.874880029304288,-0.5139750998547832,0.107,0.27,0.211,0.492,0.348,0.846,0.134,0.26,WEAK,BELOW,WEAK,BELOW,BELOW,STRONG,WEAK,BELOW,13.0,🟡 WATCHLIST,Keins dominant,-0.6916613991939741,
Stanislav Petruta,Zlín,CZE 1,CZE - First League,21,U21,,,597,28.54,29.2,—,0,-0.91,1206.05,377.74,1583.79,1.73,4,🔼 HIGH,416.4,537.22,169.62,706.84,0.89,4,✅ YES,150.3,0.73,0.77,1.46,2.16,0,0.07,10.0,0.198,0.617,AVERAGE,3,0.3278144926494177,-0.3046061976258951,2.0924440708700525,0.190963736329063,-0.4344645036251596,0.1445681366196558,-0.704599994617748,0.2702434922451913,0.642,0.352,0.964,0.603,0.321,0.635,0.196,0.601,AVERAGE,BELOW,ELITE,AVERAGE,BELOW,AVERAGE,WEAK,AVERAGE,13.0,🟡 WATCHLIST,Keins dominant,0.0302098406705851,
